,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00_06_매출_비율,시간대_06_11_매출_비율,시간대_11_14_매출_비율,시간대_14_17_매출_비율,시간대_17_21_매출_비율,시간대_21_24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수_06_매출_건수,시간대_건수_11_매출_건수,시간대_건수_14_매출_건수,시간대_건수_17_매출_건수,시간대_건수_21_매출_건수,시간대_건수_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수,거리두기_단계
133,2019-3,3,U,관광특구,0,이태원 관광특구,42,섬유제품,22592209.0,469,31,69,15,4,11,0,1,47,23,0,1,3,18,73,5,56,44,0,14,44,5,34,4,6906004.0,15686205.0,3442816.0,855611.0,2505719.0,0.0,101858.0,10593282.0,5092923.0,0,325947.0,713009.0,3972481.0,16562187.0,1018585,5378126.0,4278056.0,0,1324160.0,4196569.0,509292.0,3279842.0,346319.0,245,224,82,61,82,0,20,61,163,0,20,21,101,287,40,163,225,0,60,143,20,123,41,7,0
134,2019-3,3,U,관광특구,0,이태원 관광특구,43,화초,130906166.0,2797,85,15,10,38,9,14,15,9,6,0,24,13,20,42,1,36,64,0,30,21,39,8,1,111847204.0,19058962.0,13258593.0,49804948.0,11298354.0,18142920.0,19342389.0,11851484.0,7207478.0,125321,31138174.0,16963208.0,25616183.0,55210012.0,1853268,39197648.0,69627724.0,309722,33124699.0,22323118.0,42901776.0,8622424.0,1543635.0,1926,871,303,467,241,364,551,568,303,5,123,382,613,1589,85,1332,1306,17,1343,744,212,234,88,15,0
135,2019-3,3,U,관광특구,0,이태원 관광특구,44,애완동물,11565288.0,781,25,75,0,0,0,0,25,47,28,0,6,48,40,7,0,15,85,0,34,46,20,0,1,2940133.0,8625155.0,0.0,0.0,0.0,0.0,2940133.0,5415127.0,3210028.0,0,689094.0,5524234.0,4565245.0,786715.0,0,1757189.0,9808099.0,0,3881894.0,5260081.0,2360146.0,0.0,63167.0,161,620,0,0,0,0,161,367,253,0,34,357,333,57,0,115,666,0,310,368,92,0,11,3,0
136,2019-3,3,U,관광특구,0,이태원 관광특구,45,가구,108941425.0,104,56,44,5,21,27,1,1,38,6,0,26,29,40,5,0,1,99,0,0,9,1,37,54,60757945.0,48183480.0,5704205.0,22947052.0,29293824.0,1332409.0,1480455.0,41521433.0,6662047.0,0,28498759.0,31977828.0,43301000.0,5163838.0,0,1480455.0,107460970.0,0,0.0,9548934.0,888273.0,40105598.0,58398620.0,69,35,12,16,19,15,7,19,16,0,7,30,55,12,0,7,97,0,0,30,7,32,35,37,0
137,2019-3,3,U,관광특구,0,이태원 관광특구,46,조명용품,37709629.0,2099,82,18,11,20,18,17,17,14,4,0,5,4,11,77,2,76,25,0,19,24,25,25,7,31026925.0,6682704.0,4091476.0,7427475.0,6710067.0,6549455.0,6248452.0,5118211.0,1564493.0,0,1998743.0,1623979.0,4027230.0,29203073.0,856604,9791464.0,3176574.0,0,2475825.0,3131365.0,3259855.0,3259856.0,841138.0,1623,476,292,389,367,249,326,346,130,0,109,184,346,1374,86,691,184,0,227,271,184,162,33,2,0
138,2019-3,3,U,관광특구,0,이태원 관광특구,47,전자상거래업,573343862.0,1134,100,0,23,23,4,37,14,0,0,0,77,23,0,0,0,0,100,0,0,96,0,4,0,572997349.0,346513.0,128786785.0,128786785.0,24083270.0,210388816.0,80951693.0,0.0,346513.0,0,443394502.0,129042903.0,484615.0,421842.0,0,0.0,573343862.0,0,768354.0,548657962.0,0.0,23917546.0,0.0,1124,10,184,184,189,383,184,0,10,0,920,189,15,10,0,0,1134,0,20,930,0,184,0,18,0
139,2019-4,4,U,관광특구,0,이태원 관광특구,0,한식음식점,13591538858.0,379548,63,37,10,12,12,13,16,21,17,18,4,16,7,32,23,56,44,1,42,29,13,11,4,8536627096.0,5054911762.0,1352217953.0,1641504887.0,1678690017.0,1708704075.0,2155510164.0,2803545967.0,2251365795.0,2395826264,575750049.0,2154962136.0,950513793.0,4406416031.0,3108070585,6422684079.0,5005009312.0,109973217,4774741567.0,3336726672.0,1456892055.0,1277928956.0,471430931.0,234991,144557,40002,45152,46198,46899,56740,78397,66160,92620,20502,86843,35975,84606,59002,204674,149132,4404,156595,100015,43500,33953,15338,122,0
140,2019-4,4,U,관광특구,0,이태원 관광특구,1,중식음식점,1227586271.0,34416,70,30,12,13,13,16,16,22,9,4,0,20,9,44,22,48,52,1,42,34,12,9,3,854168964.0,373417307.0,142772219.0,155777634.0,162440549.0,197501049.0,195677513.0,267742819.0,105674488.0,52916433,336772.0,250478532.0,111472707.0,540820437.0,271561390,528132675.0,568169359.0,6001013,459488573.0,370487823.0,127619601.0,102669350.0,30035672.0,24999,9417,4255,4726,5070,5556,5392,6804,2613,873,10,11013,4390,13252,4878,14847,17143,242,13943,10039,3630,2884,1250,16,0
141,2019-4,4,U,관광특구,0,이태원 관광특구,2,일식음식점,1239905996.0,25970,60,40,8,12,12,11,16,21,19,24,1,11,6,25,33,58,42,1,38,33,16,9,4,742901084.0,497004912.0,102794038.0,148487650.0,151886917.0,140855358.0,198877121.0,265191270.0,231813642.0,296327937,16501951.0,137433852.0,70907579.0,307955487.0,410779190,622393672.0,444545772.0,6493757,403235902.0,350558047.0,171442627.0,98001761.0,37207349.0,15984,9986,2340,3084,3244,3169,4147,5418,4568,4719,333,6009,2563,7015,5331,12838,11122,291,10271,7800,3291,1654,658,24,0
142,2019-4,4,U,관광특구,0,이태원 관광특구,3,양식음식점,24130670686.0,655184,56,45,7,11,11,11,16,27,17,15,1,9,9,35,30,53,47,1,49,29,11,7,3,13383700738.0,10746969948.0,1721341202.0,2521705467.0,2631811581.0,2653013230.0,3855829258.0,6558295678.0,4188674270.0,3692249355,300464832.0,2112813649.0,2239473711.0,8457132844.0,7328536295,11517527188.0,10392739305.0,260965060,10698715977.0,6414260248.0,2356044457.0,1590755224.0,589525524.0,339160,316024,43843,60116,67945,66795,100461,179998,136026,141176,13926,60805,64730,195641,178906,339448,294937,10079,331470,178533,57837,43253,13218,204,0
143,2019-4,4,U,관광특구,0,이태원 관광특구,4,제과점,1230270736.0,116614,61,39,10,13,12,12,15,23,16,6,5,18,23,35,13,43,57,2,41,25,14,12,6,752658416.0,477612320.0,118385997.0,160704257.0,152418813.0,143328338.0,177821011.0,285761850.0,191850470.0,75019863,66191567.0,215529039.0,281406954.0,428063523.0,164059790,501229513.0,653846059.0,22549457,468349557.0,291806504.0,163551130.0,142918221.0,65900705.0,70459,46155,11561,14538,13768,13543,17049,27112,19043,9908,9180,16392,24769,39437,16928,48926,66274,2560,52407,29142,13674,12790,4626,19,0
144,2019-4,4,U,관광특구,0,이태원 관광특구,5,패스트푸드점,2297177796.0,128070,59,41,9,12,12,11,15,23,18,8,3,17,18,41,14,52,48,2,52,26,10,7,3,1350100102.0,947077694.0,215157539.0,272823838.0,264019768.0,258758483.0,339340474.0,538509392.0,408568302.0,188954615,77949492.0,379426351.0,407240172.0,933114426.0,310492740,1117380331.0,1047684688.0,39212885,1133389124.0,572333006.0,208524163.0,157477434.0,54128412.0,76899,51171,12939,14899,15188,15403,18470,27315,23856,18150,11881,21951,22091,38037,15960,68815,56387,2533,61466,32104,14046,10317,4733,27,0
145,2019-4,4,U,관광특구,0,이태원 관광특구,6,치킨전문점,59737800.0,2520,60,40,10,16,11,9,14,22,18,8,0,0,3,54,36,59,42,1,25,19,24,20,11,35756619.0,23981181.0,5696560.0,9535499.0,6675598.0,5612600.0,8236362.0,13044593.0,10936588.0,4605076,0.0,0.0,1808896.0,32035378.0,21288450,32613354.0,23164814.0,477525,14171310.0,10380350.0,13488383.0,11219953.0,6040648.0,1555,965,262,411,276,239,367,535,430,172,0,0,74,1329,945,1386,1034,29,675,502,569,457,187,3,0
146,2019-4,4,U,관광특구,0,이태원 관광특구,7,분식전문점,1629458167.0,79034,54,46,7,10,11,11,15,26,20,18,2,10,17,32,22,43,57,2,55,25,10,7,2,874273531.0,755184636.0,105802809.0,162970633.0,176085075.0,185035685.0,244379329.0,430725565.0,324459071.0,285333728,29370930.0,158091479.0,276816459.0,524550513.0,355295058,667972278.0,898228644.0,23146047,867120312.0,390073620.0,154468598.0,107703089.0,23689255.0,43335,35699,6018,7992,8648,8742,11935,20028,15671,9382,1957,10413,17506,26823,12953,29413,48164,1581,43936,18298,6828,5643,1293,84,0
147,2019-4,4,U,관광특구,0,이태원 관광특구,8,호프-간이주점,7940239976.0,251776,42,58,4,7,8,8,14,32,27,49,2,0,1,12,36,61,39,1,57,28,7,5,1,3334220593.0,4606019383.0,335432436.0,578716681.0,667181362.0,651553694.0,1101336420.0,2502440044.0,2103579339.0,3872024845,181582564.0,23196219.0,61848833.0,986606946.0,2814980569,4771104682.0,3029951353.0,94695243,4433370240.0,2194898222.0,575730917.0,410164581.0,92196830.0,93756,158020,8785,14389,19893,18645,32044,82419,75601,133258,6237,1009,3015,31169,77088,157732,92730,3275,145889,69789,17201,11950,2354,84,0
148,2019-4,4,U,관광특구,0,이태원 관광특구,9,커피-음료,6542256953.0,550031,60,40,10,12,12,12,15,24,17,4,4,22,28,32,10,37,63,1,48,26,12,9,3,3922670358.0,2619586595.0,618278591.0,776547391.0,766686284.0,806536451.0,954621641.0,1541648994.0,1077937601.0,244252174,242522926.0,1448827509.0,1840280176.0,2102594612.0,663779556,2267541341.0,3931468776.0,86717155,2993962343.0,1627841289.0,765120195.0,552172887.0,173196251.0,340012,210019,57110,67734,67002,69089,79077,120775,89244,14128,32715,130749,166716,163381,42342,206469,329047,8772,256435,140867,64339,49603,15508,85,0
149,2019-4,4,U,관광특구,0,이태원 관광특구,10,예술학원,197607363.0,238,100,0,17,46,0,29,9,0,0,0,0,1,88,11,0,0,100,0,0,44,56,0,0,197607363.0,0.0,33423406.0,90379619.0,0.0,57092635.0,16711703.0,0.0,0.0,0,0.0,2557914.0,173938134.0,21111315.0,0,0.0,197607363.0,0,0.0,86116429.0,111490934.0,0.0,0.0,238,0,34,68,0,102,34,0,0,0,0,34,170,34,0,0,238,0,0,136,102,0,0,1,0
150,2019-4,4,U,관광특구,0,이태원 관광특구,11,일반의원,609129437.0,11582,89,11,22,16,15,6,31,11,0,0,27,24,30,19,0,47,53,0,24,33,21,16,7,543847872.0,65281565.0,131130892.0,96479655.0,91082323.0,38425863.0,186729139.0,65281565.0,0.0,0,161887916.0,148758115.0,180668796.0,117814610.0,0,282180602.0,321700733.0,0,141819630.0,199554496.0,124289841.0,94544896.0,43672472.0,10214,1368,2727,2030,1747,1311,2399,1368,0,0,2554,3227,3736,2065,0,4631,6850,0,3000,3417,1934,1812,1318,5,0
151,2019-4,4,U,관광특구,0,이태원 관광특구,12,치과의원,397523332.0,3498,87,13,16,16,21,15,19,12,1,0,17,34,34,16,0,55,45,0,9,21,28,13,30,345520691.0,52002641.0,64604158.0,63911303.0,83503193.0,60057980.0,73444057.0,48145875.0,3856766.0,0,67427225.0,133880681.0,133657900.0,62557526.0,0,218462081.0,175603692.0,0,34101351.0,83384208.0,108605044.0,51529636.0,116445534.0,3109,389,665,837,557,352,698,379,10,0,636,1014,1238,610,0,1846,1635,0,387,572,933,728,860,7,0
152,2019-4,4,U,관광특구,0,이태원 관광특구,13,한의원,77395387.0,3853,95,5,32,36,6,11,11,5,0,0,8,42,17,33,0,35,65,0,20,31,13,33,3,73471555.0,3923832.0,24650656.0,27640943.0,4389861.0,8100316.0,8689779.0,3923832.0,0.0,0,6305838.0,32297242.0,13058451.0,25733856.0,0,25732812.0,47445347.0,0,14940355.0,22708442.0,9394669.0,24248349.0,1886345.0,3520,333,957,876,458,533,696,333,0,0,823,1355,904,771,0,1400,1920,0,727,807,926,475,385,3,0
153,2019-4,4,U,관광특구,0,이태원 관광특구,14,당구장,12723991.0,954,61,39,12,14,10,10,15,24,14,25,0,6,5,33,31,79,21,2,37,25,17,18,0,7792014.0,4931977.0,1513701.0,1721320.0,1329388.0,1305024.0,1922581.0,3110028.0,1821949.0,3177290,43430.0,715009.0,606434.0,4220146.0,3961682,9781706.0,2588488.0,293330,4528698.0,3142368.0,2132441.0,2241578.0,31778.0,614,340,106,122,105,112,169,224,116,206,5,80,43,319,301,761,177,37,391,166,135,204,5,4,0
154,2019-4,4,U,관광특구,0,이태원 관광특구,15,골프연습장,51038556.0,1056,68,32,9,16,17,13,13,21,11,16,0,5,5,25,49,86,14,0,5,52,24,15,4,34824542.0,16214014.0,4578288.0,8293999.0,8568455.0,6573672.0,6810128.0,10851566.0,5362448.0,8387496,0.0,2412800.0,2479152.0,12787838.0,24971270,31247566.0,5211648.0,0,1767376.0,19049053.0,8781385.0,5404672.0,1456728.0,755,301,121,114,189,168,163,199,102,162,0,120,90,235,449,802,96,0,48,489,162,163,36,1,0
155,2019-4,4,U,관광특구,0,이태원 관광특구,16,스포츠클럽,366660597.0,3621,71,29,15,12,11,21,12,15,14,0,12,30,39,19,0,56,44,0,17,41,22,19,1,260602151.0,106058446.0,53414248.0,42482864.0,40824377.0,78244876.0,45635786.0,54284177.0,51774269.0,0,45003229.0,109789313.0,142684857.0,69183198.0,0,189340294.0,151230697.0,94345,57730594.0,138788737.0,75442106.0,65356856.0,3158355.0,2442,1179,528,282,436,721,475,610,569,0,469,865,1405,882,0,1850,1534,9,595,1633,650,426,70,3,0
156,2019-4,4,U,관광특구,0,이태원 관광특구,18,자동차미용,22152813.0,513,77,23,17,13,15,13,19,12,11,0,11,17,36,37,0,53,47,0,6,58,16,13,7,17035143.0,5117670.0,3734901.0,2943730.0,3307241.0,2851070.0,4198201.0,2715643.0,2402027.0,0,2366388.0,3770539.0,7904593.0,8111293.0,0,10377894.0,9116296.0,0,1133300.0,11211832.0,3171815.0,2601601.0,1375642.0,378,135,85,66,64,71,92,71,64,0,49,101,206,157,0,242,214,0,21,257,78,63,36,1,0
157,2019-4,4,U,관광특구,0,이태원 관광특구,19,미용실,497393242.0,6609,64,36,7,12,12,13,20,27,10,0,1,25,34,37,4,32,68,1,25,32,17,14,11,316585397.0,180807845.0,33875034.0,58618402.0,58438452.0,64189365.0,101464144.0,132892630.0,47915215.0,0,3473044.0,125956498.0,166385193.0,183787186.0,17791321,156991743.0,338178106.0,3033207,124168597.0,159397175.0,82392574.0,71004688.0,55173608.0,4422,2187,675,725,849,951,1222,1479,708,0,104,1534,2188,2359,424,3250,3338,27,1997,2132,1063,748,622,22,0
158,2019-4,4,U,관광특구,0,이태원 관광특구,20,네일숍,18510100.0,163,68,32,30,19,8,7,5,29,4,0,0,30,57,8,5,29,71,0,27,18,18,10,27,12560938.0,5949162.0,5539297.0,3505426.0,1434529.0,1218811.0,862875.0,5269648.0,679514.0,0,0.0,5539297.0,10533182.0,1434529.0,1003092,5355936.0,13154164.0,0,5000000.0,3343639.0,3268138.0,1898323.0,5000000.0,112,51,15,42,11,33,11,29,22,0,0,29,79,33,22,16,147,0,18,75,44,21,5,6,0
159,2019-4,4,U,관광특구,0,이태원 관광특구,21,피부관리실,21877704.0,410,44,56,3,4,10,4,24,43,13,0,0,8,61,32,0,12,88,0,9,60,24,8,0,9538963.0,12338741.0,605645.0,817625.0,2075719.0,867181.0,5172793.0,9415110.0,2923631.0,0,0.0,1651773.0,13332543.0,6893388.0,0,2697887.0,19179817.0,0,1874763.0,13120565.0,5148014.0,1734362.0,0.0,198,212,11,27,55,17,88,148,64,0,0,50,211,149,0,80,330,0,83,230,64,33,0,9,0
160,2019-4,4,U,관광특구,0,이태원 관광특구,22,세탁소,121726836.0,3910,91,9,14,31,15,14,17,9,0,0,6,24,15,51,5,39,61,1,14,16,46,24,0,110613241.0,11113595.0,17535069.0,37475669.0,17619234.0,17329998.0,20653271.0,11113595.0,0.0,0,6810896.0,28577805.0,17774908.0,62477470.0,6085757,30518366.0,47676579.0,395245,10828039.0,12361424.0,36133518.0,18476718.0,0.0,3119,791,766,743,402,769,439,791,0,0,396,747,869,1568,330,1888,1748,56,809,851,1014,905,0,4,0
161,2019-4,4,U,관광특구,0,이태원 관광특구,23,가전제품수리,30315225.0,32,100,0,7,0,62,19,12,0,0,0,0,31,62,7,0,50,50,0,0,0,0,55,45,30315225.0,0.0,2253521.0,0.0,18672032.0,5633803.0,3755869.0,0.0,0.0,0,0.0,9389672.0,18672032.0,2253521.0,0,15023474.0,15291751.0,0,0.0,0.0,0.0,16633132.0,13682093.0,32,0,6,0,10,5,11,0,0,0,0,17,10,5,0,5,27,0,0,0,0,10,22,2,0
162,2019-4,4,U,관광특구,0,이태원 관광특구,24,여관,379800715.0,6031,55,45,10,8,11,12,14,24,21,55,11,4,6,12,12,78,22,1,57,25,10,5,1,208719768.0,171080947.0,39135113.0,28403262.0,42370467.0,45205853.0,53605073.0,92372383.0,78708564.0,209477217,43263169.0,13632490.0,23876732.0,44177439.0,45373668,293840836.0,83383105.0,2678815,215668887.0,95434327.0,38704356.0,19484294.0,5253264.0,3373,2658,656,573,646,673,825,1431,1227,2665,576,332,718,1017,723,4542,1442,74,3683,1392,494,265,75,9,0
163,2019-4,4,U,관광특구,0,이태원 관광특구,25,노래방,181014633.0,7812,49,51,8,7,11,9,15,27,24,54,3,0,1,11,31,56,44,2,61,25,6,5,2,89025052.0,91989581.0,14219313.0,12702394.0,19681222.0,16163563.0,26258560.0,48555923.0,43433658.0,97908321,4968923.0,0.0,2360777.0,19656724.0,56119888,100460479.0,77701944.0,3034987,108059972.0,44676378.0,10918720.0,8596344.0,2876023.0,3886,3926,588,606,902,703,1087,1972,1954,4128,251,0,130,960,2343,4268,3498,176,5066,1713,377,340,93,3,0
164,2019-4,4,U,관광특구,0,이태원 관광특구,26,슈퍼마켓,7096360144.0,416081,80,20,15,10,20,22,14,11,9,8,13,35,17,19,9,61,39,1,28,26,18,18,9,5688282275.0,1408077869.0,1045653216.0,719496220.0,1406372495.0,1544876775.0,971883569.0,769097690.0,638980179.0,548462058,911658477.0,2488215409.0,1176341713.0,1345764990.0,625917497,2518163930.0,1613011056.0,20394979,1171573258.0,1075970905.0,750137077.0,741001224.0,372097542.0,249992,166089,41446,48807,49152,48994,61593,86475,79614,88776,37032,51531,55380,105547,77815,259618,141760,4165,164826,103333,53564,48420,27069,68,0
165,2019-4,4,U,관광특구,0,이태원 관광특구,27,편의점,8195850067.0,1509002,58,42,9,11,11,11,15,22,20,31,11,8,9,20,22,67,33,1,50,29,11,7,3,4725619177.0,3470230890.0,771084814.0,864918049.0,920717339.0,932494311.0,1236404664.0,1794545952.0,1675684938.0,2566735499,860248839.0,621437155.0,749961895.0,1610011976.0,1787454703,5405686377.0,2714167470.0,79300562,4023607850.0,2353634278.0,853715262.0,556280250.0,253315649.0,838587,670415,133706,152910,166164,165112,220695,344983,325432,480771,168916,127864,147596,283745,300110,977968,525300,20387,807446,404836,136147,98290,36159,25,0
166,2019-4,4,U,관광특구,0,이태원 관광특구,28,핸드폰,2257800.0,452,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2257800.0,0.0,0.0,0.0,0.0,2257800.0,0.0,0.0,0.0,0,0.0,2257800.0,0.0,0.0,0,0.0,2257800.0,0,0.0,2257800.0,0.0,0.0,0.0,452,0,0,0,0,452,0,0,0,0,0,452,0,0,0,0,452,0,0,452,0,0,0,6,0
167,2019-4,4,U,관광특구,0,이태원 관광특구,29,육류판매,2599527203.0,94550,63,38,8,8,7,11,27,14,23,0,1,26,23,39,11,85,15,1,29,51,12,7,1,1624666281.0,974860922.0,217299542.0,214535963.0,190475196.0,296467228.0,705888352.0,368978808.0,605882114.0,0,22355581.0,681357189.0,597120983.0,1014150766.0,284542684,2205327691.0,394199512.0,17882903,755524709.0,1320058313.0,299000015.0,170826823.0,36234440.0,61152,33398,9408,7173,7291,8820,28460,14700,18698,0,1059,26459,24931,32693,9408,79909,14641,714,35392,42832,9401,5494,717,6,0
168,2019-4,4,U,관광특구,0,이태원 관광특구,30,반찬가게,544272339.0,7681,79,21,14,4,36,16,9,12,9,1,23,35,16,19,5,91,9,1,11,18,9,60,1,432420574.0,111851765.0,74240242.0,19642999.0,197935855.0,89420918.0,51180560.0,64903049.0,46948716.0,2748259,126163279.0,192442994.0,88070717.0,105686080.0,29161010,442779173.0,44738731.0,2630439,55741771.0,87091034.0,43923777.0,291875966.0,6254917.0,4868,2813,1001,658,1003,1019,1187,1415,1398,133,358,1494,2138,2511,1047,5419,1779,131,2088,2464,1191,1063,260,16,0
169,2019-4,4,U,관광특구,0,이태원 관광특구,31,일반의류,18771524012.0,247210,57,43,9,10,12,11,16,23,20,15,1,17,32,28,6,47,53,1,33,24,18,15,9,10621282922.0,8150241090.0,1607055772.0,1823903433.0,2156132390.0,2007549922.0,3026641405.0,4361729836.0,3788511254.0,2815286402,225476742.0,3220789237.0,6084111509.0,5338942845.0,1086917277,8486026330.0,9703100082.0,164257276,5915662138.0,4408071243.0,3301092951.0,2747772044.0,1652270759.0,109343,137867,13376,18620,27089,20833,29425,73696,64171,82916,4851,28280,50983,57297,22883,110342,135070,5602,132960,45219,28147,24027,9463,387,0
170,2019-4,4,U,관광특구,0,이태원 관광특구,32,신발,7834682164.0,49109,51,49,8,14,8,10,11,34,15,0,3,34,32,27,5,74,26,2,25,45,16,8,4,3972574102.0,3862108062.0,646118077.0,1105488835.0,633797837.0,765056403.0,822112950.0,2672915793.0,1189192269.0,0,242063601.0,2629805417.0,2479033722.0,2108726872.0,375052552,5282860454.0,1818736937.0,151993002,1803520424.0,3177858162.0,1144095468.0,567709332.0,256421005.0,25141,23968,4174,4461,5297,5205,6004,15170,8798,0,903,14943,14770,15581,2912,34242,14235,896,12702,20028,8690,4333,1829,45,0
171,2019-4,4,U,관광특구,0,이태원 관광특구,33,가방,1706594402.0,9635,81,19,7,15,18,15,25,14,5,0,1,24,45,30,1,21,79,0,15,12,20,24,29,1374699225.0,331895177.0,123570704.0,263014382.0,312754406.0,252349675.0,423010058.0,244180264.0,87714913.0,0,15784494.0,401236486.0,761284608.0,518156230.0,10132584,353181209.0,1304035146.0,4442930,250060100.0,195455543.0,326972022.0,395458266.0,484827493.0,6481,3154,949,1301,1391,1251,1589,2017,1137,0,114,2343,4095,2950,133,2639,6844,112,2970,1615,1581,1897,1308,88,0
172,2019-4,4,U,관광특구,0,이태원 관광특구,34,안경,139063293.0,1231,63,37,9,11,9,17,16,27,11,0,5,20,46,27,2,49,51,0,34,27,19,18,2,87052664.0,52010629.0,12439459.0,15371884.0,12921229.0,24096148.0,22223944.0,37083923.0,14926706.0,0,6885740.0,27730637.0,64281549.0,37836215.0,2329152,62728426.0,65035931.0,0,43804477.0,34867864.0,23830428.0,23045099.0,2216490.0,752,479,110,160,124,188,170,297,182,0,60,206,541,393,31,461,698,0,441,317,223,150,28,8,0
173,2019-4,4,U,관광특구,0,이태원 관광특구,35,시계및귀금속,385565754.0,1608,42,58,9,13,5,4,11,55,3,0,12,30,40,18,0,82,18,0,26,35,34,2,3,161511322.0,224054432.0,33165085.0,49679351.0,19568175.0,16092750.0,43005961.0,211123688.0,12930744.0,0,45622135.0,116895768.0,155105337.0,67942514.0,0,306250695.0,66630723.0,356443,96243940.0,129044987.0,127994278.0,7913725.0,11328045.0,943,665,133,258,140,158,254,507,158,0,96,450,551,511,0,843,649,14,450,561,280,133,53,17,0
174,2019-4,4,U,관광특구,0,이태원 관광특구,36,의약품,243995747.0,15535,82,18,24,19,10,11,19,18,0,0,12,24,31,29,4,57,44,1,24,23,16,17,19,199946882.0,44048865.0,57661516.0,46641013.0,24196711.0,26119277.0,45328365.0,44048865.0,0.0,0,28071677.0,59121119.0,75773415.0,70915069.0,10114467,137751104.0,106244643.0,1511625,58967593.0,56629212.0,38172930.0,42199158.0,46515229.0,12629,2906,3038,2762,1603,2254,2972,2906,0,0,1801,3691,4176,4972,895,8056,7479,113,4842,3858,2297,2295,2130,4,0
175,2019-4,4,U,관광특구,0,이태원 관광특구,37,의료기기,3824998843.0,226,100,0,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,3824998843.0,0.0,0.0,3824998843.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3824998843.0,0.0,0,3824998843.0,0.0,0,0.0,3824998843.0,0.0,0.0,0.0,226,0,0,226,0,0,0,0,0,0,0,0,226,0,0,226,0,0,0,226,0,0,0,3,0
176,2019-4,4,U,관광특구,0,이태원 관광특구,38,서적,1192054921.0,17940,58,42,7,14,13,13,11,22,19,0,0,17,41,42,0,40,61,2,61,21,10,4,3,695129758.0,496925163.0,81758376.0,164439040.0,152460583.0,160300476.0,136171283.0,267476945.0,229448218.0,0,0.0,197893534.0,494090249.0,499655176.0,415962,451655214.0,692073028.0,21679232,701700732.0,235797604.0,112508039.0,42440447.0,29602187.0,10275,7665,1504,2244,2306,2057,2164,4141,3524,0,0,2991,7085,7827,37,5978,11819,356,11669,3797,897,762,316,7,0
177,2019-4,4,U,관광특구,0,이태원 관광특구,39,문구,18717637.0,2202,85,15,24,21,10,14,15,10,5,0,0,12,41,47,0,52,48,0,11,30,54,6,0,15856689.0,2860948.0,4552540.0,3956510.0,1873239.0,2597559.0,2876841.0,1950440.0,910508.0,0,52224.0,2297840.0,7664388.0,8703185.0,0,6995698.0,6455297.0,0,1444097.0,4028032.0,7206863.0,772001.0,0.0,1792,410,431,522,181,227,431,251,159,0,23,341,771,1067,0,840,908,0,431,477,749,91,0,2,0
178,2019-4,4,U,관광특구,0,이태원 관광특구,40,화장품,4356962179.0,85547,62,38,11,12,15,12,13,22,16,4,4,14,28,38,12,38,62,1,46,28,11,11,3,2701096481.0,1655865698.0,455446249.0,538520227.0,631282623.0,516629754.0,559217628.0,956848935.0,699016763.0,161874036,185229301.0,602192800.0,1231379775.0,1634185350.0,542100917,1600480814.0,2610500797.0,51388646,1914881409.0,1167923377.0,475222087.0,476960640.0,124605453.0,49922,35625,7709,10037,9936,10856,11384,21236,14389,1728,1761,10666,20887,37647,12858,25103,59236,2092,44062,20475,8151,7320,2239,45,0
