,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00_06_매출_비율,시간대_06_11_매출_비율,시간대_11_14_매출_비율,시간대_14_17_매출_비율,시간대_17_21_매출_비율,시간대_21_24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수_06_매출_건수,시간대_건수_11_매출_건수,시간대_건수_14_매출_건수,시간대_건수_17_매출_건수,시간대_건수_21_매출_건수,시간대_건수_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수,거리두기_단계
10,2019-1,1,A,골목상권,0,성심여자고등학교,21,자동차수리,314834337.0,3295,80,20,20,7,17,24,13,17,3,0,13,22,37,27,0,72,28,0,3,16,35,24,23,253191039.0,61643298.0,61343234.0,22290668.0,52902572.0,76828301.0,39826264.0,52607646.0,9035652.0,0,41366753.0,70109627.0,117187397.0,86170560.0,0,162043686.0,63375940.0,0,5557738.0,35987113.0,78365611.0,52973257.0,52535903.0,2454,841,554,352,454,548,546,609,232,0,739,906,1259,391,0,1720,640,0,65,481,787,609,420,21,0
11,2019-1,1,A,골목상권,0,성심여자고등학교,23,미용실,62890855.0,2175,56,44,12,2,12,13,16,31,14,0,2,27,30,40,2,46,54,1,10,20,35,25,10,35067951.0,27822904.0,7437812.0,1479856.0,7793749.0,8208094.0,10148440.0,19322018.0,8500886.0,0,1390174.0,16717928.0,18590359.0,25074687.0,1117707,28539509.0,33927218.0,341503,5957936.0,12762230.0,21788924.0,15371346.0,6244788.0,1285,890,332,74,276,287,316,572,318,0,84,613,639,818,21,1176,994,32,293,360,713,540,233,17,0
12,2019-1,1,A,골목상권,0,성심여자고등학교,26,세탁소,21214110.0,1557,75,25,14,11,27,9,14,25,0,0,28,21,23,28,0,56,44,0,7,31,41,17,4,16005828.0,5208282.0,2953052.0,2388529.0,5777817.0,2000922.0,2885508.0,5208282.0,0.0,0,6014403.0,4452342.0,4782129.0,5965236.0,0,10986218.0,8629075.0,0,1395645.0,6081470.0,7952136.0,3325682.0,860360.0,1193,364,215,197,380,221,180,364,0,0,424,340,339,454,0,890,591,0,144,441,537,281,78,3,0
13,2019-1,1,A,골목상권,0,성심여자고등학교,28,여관,2051887.0,63,100,0,0,38,10,10,41,0,0,41,0,0,0,21,38,74,26,0,0,48,26,26,0,2051887.0,0.0,0.0,778302.0,212264.0,212264.0,849057.0,0.0,0.0,849056,0.0,0.0,0.0,424528.0,778303,1202831.0,424528.0,0,0.0,778303.0,424528.0,424528.0,0.0,63,0,0,21,7,7,28,0,0,21,0,0,0,14,28,42,14,0,0,28,14,14,0,2,0
14,2019-1,1,A,골목상권,0,성심여자고등학교,30,노래방,252740351.0,1634,64,36,9,20,13,10,12,18,18,65,11,0,0,5,19,96,4,0,5,24,22,41,9,161426078.0,91314273.0,22967878.0,49216604.0,33431002.0,24619398.0,31191196.0,46252379.0,45061894.0,165016292,28840553.0,0.0,0.0,11669265.0,47214241,212974387.0,8720910.0,0,9939677.0,52786646.0,49564755.0,90524559.0,18879660.0,998,636,129,256,219,184,210,333,303,918,158,0,0,131,427,1413,131,0,167,368,315,511,183,12,0
15,2019-1,1,A,골목상권,0,성심여자고등학교,31,슈퍼마켓,182128204.0,19589,74,26,13,13,16,16,15,17,10,0,10,13,15,47,15,77,23,1,9,17,33,25,16,134055855.0,48072349.0,24242825.0,24266500.0,29477935.0,28431604.0,27636991.0,30587212.0,17485137.0,0,17753875.0,23289213.0,28039317.0,85551023.0,27494776,140233458.0,40996051.0,1628212,16319707.0,29925518.0,58909182.0,44749287.0,29697604.0,14775,4814,2776,2929,3067,2904,3099,2878,1936,0,1983,3084,3306,8359,2857,14899,4644,321,2966,3931,5639,4238,2447,15,0
16,2019-1,1,A,골목상권,0,성심여자고등학교,32,편의점,1084067173.0,173513,75,25,15,15,15,16,15,12,13,9,19,16,14,24,18,69,31,1,19,32,28,15,5,816322225.0,267744948.0,161259857.0,159320628.0,161144305.0,168032894.0,166564541.0,132416473.0,135328475.0,99034510,204760317.0,168950413.0,154497896.0,264614873.0,192209164,723395544.0,318304966.0,14579391,195447357.0,334497820.0,291572845.0,151341793.0,54261304.0,134350,39163,25273,25976,27397,28030,27674,19852,19311,13938,37645,30085,24227,39621,27997,117527,52341,5075,41193,51323,41252,23602,7423,15,0
17,2019-1,1,A,골목상권,0,성심여자고등학교,33,컴퓨터및주변장치판매,1623187975.0,7800,100,0,0,0,23,74,4,0,0,0,74,0,0,26,0,3,97,0,97,0,1,0,3,1623187975.0,0.0,1730009.0,921726.0,364493030.0,1197024381.0,59018829.0,0.0,0.0,0,1207872387.0,1106071.0,141804.0,414067713.0,0,10181528.0,349178197.0,652298,346710807.0,0.0,2665915.0,467953.0,8862751.0,7800,0,2126,1418,1419,1773,1064,0,0,0,4253,1418,1064,1065,0,2482,3900,1064,355,0,4254,355,355,4,0
18,2019-1,1,A,골목상권,0,성심여자고등학교,36,육류판매,39268769.0,1071,61,39,6,11,5,23,16,24,15,0,12,22,27,40,0,51,49,0,1,10,20,40,29,23954300.0,15314469.0,2250698.0,4421238.0,1957990.0,9040614.0,6283760.0,9548577.0,5765892.0,0,4841836.0,8456101.0,10414090.0,15556742.0,0,19381726.0,18460430.0,0,410334.0,3786941.0,7535453.0,15124153.0,10985275.0,711,360,117,162,81,180,171,216,144,0,99,171,243,558,0,496,557,0,28,147,374,339,165,3,0
19,2019-1,1,A,골목상권,0,성심여자고등학교,38,청과상,232731322.0,13797,80,20,18,14,16,17,16,19,1,0,3,15,34,40,8,25,75,0,2,11,25,25,38,187101683.0,45629639.0,42259735.0,31864807.0,36556820.0,39457454.0,36962867.0,43216543.0,2413096.0,0,7650252.0,34822342.0,79241569.0,92454235.0,18562924,58696606.0,174034716.0,35545,3791315.0,24936675.0,58971397.0,57558600.0,87437790.0,11050,2747,2481,2122,2086,2100,2261,2635,112,0,63,1974,4363,6246,1151,3861,9936,21,409,1804,3768,3747,4048,3,0
20,2019-1,1,A,골목상권,0,성심여자고등학교,45,의약품,82035580.0,7914,88,12,19,12,22,21,14,10,2,0,18,30,33,17,3,50,50,0,8,28,16,15,33,72303291.0,9732289.0,15712008.0,9813019.0,17780374.0,17221584.0,11776306.0,8349259.0,1383030.0,0,14515949.0,24366060.0,26853082.0,14263323.0,2037166,41329057.0,40706523.0,307115,6853512.0,22625005.0,12963371.0,12014358.0,27272219.0,6823,1091,1545,935,1466,1471,1406,866,225,0,1575,2170,2436,1546,187,3924,3990,94,950,2523,1483,1248,1616,6,0
21,2019-1,1,A,골목상권,0,성심여자고등학교,51,자전거 및 기타운송장비,147218565.0,240,1,99,1,0,0,0,0,98,1,0,0,90,1,9,0,99,1,0,0,88,1,2,8,1924380.0,145294185.0,1079630.0,0.0,0.0,556849.0,287901.0,144334514.0,959671.0,0,0.0,132799509.0,1631440.0,12787616.0,0,145630070.0,1031646.0,0,239918.0,129555581.0,1751399.0,2831030.0,12283788.0,72,168,24,0,0,24,24,120,48,0,0,120,72,48,0,168,48,0,24,24,48,72,48,3,0
22,2019-1,1,A,골목상권,0,성심여자고등학교,57,철물점,2103469.0,156,85,15,9,29,6,34,7,15,0,0,30,51,7,12,0,78,22,0,9,57,23,11,0,1781864.0,321605.0,191225.0,604095.0,130380.0,712746.0,143418.0,321605.0,0.0,0,628433.0,1069119.0,155587.0,250330.0,0,1423753.0,410263.0,0,165148.0,1046519.0,415479.0,206870.0,0.0,138,18,34,35,9,35,25,18,0,0,59,35,27,35,0,69,43,0,18,43,34,17,0,3,0
23,2019-1,1,A,골목상권,0,성심여자고등학교,58,인테리어,9086663.0,86,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,9086663.0,0.0,0.0,0.0,0.0,0.0,9086663.0,0.0,0.0,0,0.0,9086663.0,0.0,0.0,0,0.0,9086663.0,0,0.0,0.0,9086663.0,0.0,0.0,86,0,0,0,0,0,86,0,0,0,0,86,0,0,0,0,86,0,0,0,86,0,0,1,0
24,2019-1,1,A,골목상권,0,성심여자고등학교,59,조명용품,7823986.0,298,100,0,39,28,0,2,31,0,0,0,40,49,11,0,0,67,33,0,13,16,37,33,0,7823986.0,0.0,3073135.0,2150003.0,0.0,148892.0,2451956.0,0.0,0.0,0,3126735.0,3803898.0,893353.0,0.0,0,3196417.0,1584212.0,0,635472.0,774239.0,1786706.0,1584212.0,0.0,298,0,89,60,0,30,119,0,0,0,119,149,30,0,0,119,90,0,29,30,60,90,0,3,0
25,2019-1,1,A,골목상권,1,새남터성지,0,한식음식점,178987553.0,5466,72,28,21,13,11,12,16,12,15,6,0,29,18,36,12,64,36,0,5,20,17,28,29,129491736.0,49495817.0,37890236.0,22705100.0,20038803.0,21064724.0,27792873.0,22268331.0,27227486.0,10084606,638695.0,51186860.0,32629122.0,63493005.0,20955265,89995653.0,51162714.0,117902,7399984.0,28767486.0,24602127.0,40027165.0,40243704.0,4310,1156,825,847,773,829,1036,563,593,263,23,2699,658,1288,535,3302,1736,6,359,1367,1086,1259,959,18,0
