,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00_06_매출_비율,시간대_06_11_매출_비율,시간대_11_14_매출_비율,시간대_14_17_매출_비율,시간대_17_21_매출_비율,시간대_21_24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수_06_매출_건수,시간대_건수_11_매출_건수,시간대_건수_14_매출_건수,시간대_건수_17_매출_건수,시간대_건수_21_매출_건수,시간대_건수_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수,거리두기_단계
111,2019-1,1,R,전통시장,5,이태원시장,5,패스트푸드점,866591066.0,64717,60,40,9,10,11,13,16,22,18,8,6,18,18,37,13,51,49,1,45,28,13,10,4,520068976.0,346522090.0,80828722.0,90402830.0,98937639.0,115021167.0,134878618.0,187415306.0,159106784.0,68499761,47907576.0,158536049.0,158300553.0,318291232.0,115055895,405485021.0,391831624.0,7691882,359771399.0,220697019.0,100203546.0,77137833.0,31814965.0,41052,23665,7164,7742,7985,8393,9768,12444,11221,8442,8034,12147,11468,16592,8034,35661,27307,821,25544,17636,9176,6285,3506,12,0
112,2019-1,1,R,전통시장,5,이태원시장,7,분식전문점,109400993.0,2465,61,39,7,9,12,13,20,24,16,0,0,4,8,58,31,51,49,1,51,34,9,3,2,66505848.0,42895145.0,7070669.0,10152774.0,12698187.0,14240922.0,22343296.0,25755568.0,17139577.0,0,0.0,3849306.0,8316056.0,63619898.0,33615733,53369842.0,51134273.0,574186,53297124.0,35929973.0,8951974.0,3462480.0,2288378.0,1475,990,135,250,291,301,498,588,402,0,0,100,205,1407,753,1200,1225,30,1322,759,166,86,61,3,0
113,2019-1,1,R,전통시장,5,이태원시장,9,커피-음료,466318606.0,58090,59,41,11,8,13,11,15,25,16,0,3,28,33,29,8,34,66,1,42,30,15,9,3,276528340.0,189790266.0,53387283.0,36885176.0,61584879.0,53095052.0,71575950.0,116332636.0,73457630.0,0,12116869.0,128676698.0,154461572.0,135603805.0,35459662,152494293.0,293288002.0,5179265,186560160.0,135669544.0,65738305.0,39717978.0,12917044.0,33056,25034,6059,5168,7484,7484,6861,14520,10514,0,1514,15413,20224,18800,2139,20424,36151,804,24261,17547,7155,4746,2060,6,0
114,2019-1,1,R,전통시장,5,이태원시장,34,일반의류,1390957196.0,9111,63,37,9,8,15,14,17,23,15,0,1,21,43,35,1,36,64,0,10,21,26,25,17,872504408.0,518452788.0,122607668.0,116664787.0,207455267.0,191718817.0,234057869.0,314405055.0,204047733.0,0,11156585.0,288754088.0,591573525.0,490892368.0,8580630,496154929.0,879441879.0,3527606,138209801.0,291054095.0,363164298.0,343919904.0,235721105.0,5492,3619,989,389,1289,1236,1589,2242,1377,0,89,2101,3689,3055,177,3121,5867,54,1127,2010,2437,1834,1525,128,0
115,2019-1,1,R,전통시장,5,이태원시장,35,신발,167164453.0,647,81,19,8,0,16,8,50,8,11,0,4,11,78,7,0,58,43,0,8,0,27,40,25,135649402.0,31515051.0,12713765.0,0.0,26451094.0,13333291.0,83151252.0,13737330.0,17777721.0,0,7272704.0,18531928.0,130343021.0,11016800.0,0,45144638.0,33427503.0,0,6464626.0,0.0,21333265.0,31380371.0,19393878.0,458,189,135,0,107,108,108,81,108,0,27,216,296,108,0,351,243,0,27,0,216,216,135,8,0
116,2019-1,1,R,전통시장,5,이태원시장,36,가방,256591807.0,673,92,8,10,0,48,30,4,4,4,0,0,2,82,15,0,36,64,0,0,0,23,22,55,235446693.0,21145114.0,25394867.0,0.0,122828233.0,77480256.0,9743337.0,9743337.0,11401777.0,0,0.0,6219151.0,211243830.0,39128826.0,0,86342547.0,153664856.0,0,0.0,0.0,55194966.0,53536525.0,131275913.0,465,208,51,0,156,206,52,104,104,0,0,52,465,156,0,259,311,0,0,0,156,207,207,8,0
117,2019-1,1,R,전통시장,5,이태원시장,43,운동/경기용품,554174386.0,5703,56,44,9,7,15,8,17,17,27,0,0,21,41,36,3,47,53,2,28,18,35,14,4,308223413.0,245950973.0,49212191.0,40736022.0,82544583.0,44035392.0,91695225.0,96530406.0,149420567.0,0,0.0,113635546.0,226414616.0,198557818.0,15566406,250868993.0,280998151.0,11059255,147809380.0,96517457.0,183301379.0,71916028.0,21263644.0,3310,2393,604,506,760,487,953,1032,1361,0,0,992,2201,2238,272,2411,3194,117,1940,1002,1488,784,273,7,0
118,2019-2,2,R,전통시장,0,용산용문시장,0,한식음식점,2236035470.0,79911,72,28,13,14,15,14,16,15,14,8,4,20,6,40,23,64,36,0,13,22,27,25,14,1603633659.0,632401811.0,295331340.0,315422944.0,332578737.0,312449570.0,347851068.0,329101385.0,303300426.0,173474608,84087405.0,440362308.0,139839676.0,891420547.0,506850926,1184659856.0,657118670.0,5139421,235618297.0,398555341.0,487657580.0,452158867.0,262649021.0,58645,21266,11215,11436,11964,11625,12405,11099,10167,5937,4966,23489,7108,25350,13061,45342,25078,290,10139,15310,17379,16675,10630,97,0
119,2019-2,2,R,전통시장,0,용산용문시장,1,중식음식점,18448816.0,938,84,16,17,17,11,17,22,15,1,0,0,48,32,20,0,55,45,0,9,15,39,23,14,15475630.0,2973186.0,3199256.0,3079370.0,1983265.0,3182129.0,4031610.0,2829322.0,143864.0,0,0.0,8922980.0,5877863.0,3647973.0,0,7282247.0,6042278.0,0,1174887.0,1972989.0,5254454.0,3082796.0,1839401.0,808,130,142,193,95,158,220,116,14,0,0,459,329,150,0,459,288,0,89,130,227,198,103,3,0
120,2019-2,2,R,전통시장,0,용산용문시장,4,제과점,36682523.0,3738,78,22,10,14,13,16,25,13,9,0,7,23,27,32,11,51,49,1,13,21,30,22,13,28720703.0,7961820.0,3770371.0,5248622.0,4800509.0,5693869.0,9207332.0,4588180.0,3373640.0,0,2422991.0,8596661.0,9910741.0,11781246.0,3970884,12584553.0,12188181.0,186191,3259956.0,5262586.0,7492941.0,5416193.0,3154866.0,2628,1110,509,465,569,530,555,608,502,0,265,565,838,1529,541,1744,1722,36,555,723,945,745,463,3,0
121,2019-2,2,R,전통시장,0,용산용문시장,5,패스트푸드점,40972690.0,3265,51,49,11,12,0,14,15,23,26,0,0,10,21,63,7,50,50,3,23,22,25,21,7,20956713.0,20015977.0,4410796.0,4877211.0,0.0,5547586.0,6121120.0,9250852.0,10765125.0,0,0.0,3999323.0,8418813.0,25780958.0,2773596,20363966.0,20608724.0,1066217,9302825.0,8852053.0,10366326.0,8465028.0,2920241.0,1724,1541,380,384,0,462,498,735,806,0,0,288,664,2060,253,1582,1683,85,767,711,763,662,277,3,0
122,2019-2,2,R,전통시장,0,용산용문시장,6,치킨전문점,196096565.0,8952,64,36,12,10,14,12,16,19,17,3,0,4,8,53,34,55,45,1,14,26,30,20,9,125367681.0,70728884.0,24165794.0,19379066.0,26832123.0,23684775.0,31305923.0,37883327.0,32845557.0,5667847,0.0,6981790.0,14844873.0,102955619.0,65646436,96559922.0,79879459.0,981654,25398178.0,46374385.0,52837080.0,35170579.0,15677505.0,5672,3280,1030,916,1163,1067,1496,1795,1485,203,0,337,730,4742,2940,4468,3905,74,1228,2152,2494,1657,767,13,0
123,2019-2,2,R,전통시장,0,용산용문시장,7,분식전문점,400938445.0,31839,72,29,15,14,14,15,15,14,14,5,10,25,11,30,20,64,36,2,19,32,26,15,7,286861377.0,114077068.0,58944415.0,55943581.0,54705592.0,58044957.0,59222832.0,56734685.0,57342383.0,19160407,39819843.0,98203092.0,45704911.0,118711563.0,79338629,221116187.0,122480412.0,5355151,64006753.0,110032343.0,87877017.0,50892975.0,25432359.0,23279,8560,4485,4714,4451,4711,4918,4284,4276,588,4624,9507,4500,9323,3297,17111,12163,793,7145,8486,6661,4421,1770,27,0
124,2019-2,2,R,전통시장,0,용산용문시장,8,호프-간이주점,560856617.0,14117,74,26,13,15,15,13,18,19,7,26,0,1,0,17,56,69,31,1,24,34,29,9,4,415236382.0,145620235.0,74709311.0,82576794.0,85057343.0,74208233.0,98684701.0,105420515.0,40199720.0,146860961,233883.0,6666586.0,518128.0,93174322.0,313402737,329223992.0,150034039.0,2181701,113841778.0,164100575.0,137378483.0,44540372.0,17215123.0,10408,3709,1822,2001,2129,1925,2531,2538,1171,4016,5,345,35,2339,7377,8550,4056,79,3386,3903,3378,1330,529,24,0
125,2019-2,2,R,전통시장,0,용산용문시장,13,스포츠 강습,16261318.0,73,100,0,21,13,16,48,3,0,0,0,6,4,33,52,5,47,53,0,8,20,38,34,0,16261318.0,0.0,3341259.0,2063694.0,2539934.0,7795454.0,520977.0,0.0,0.0,0,1041954.0,636363.0,5303030.0,8518543.0,761428,5159665.0,5798623.0,0,861616.0,2174242.0,4147601.0,3774829.0,0.0,73,0,26,13,18,12,4,0,0,0,8,5,5,47,8,37,30,0,4,16,29,18,0,6,0
126,2019-2,2,R,전통시장,0,용산용문시장,14,일반의원,308523534.0,20840,92,8,26,23,18,8,18,8,0,0,28,28,35,9,0,38,63,1,7,15,18,25,35,283800584.0,24722950.0,79392571.0,70486252.0,54113442.0,25679858.0,54128461.0,24722950.0,0.0,0,86975729.0,85648744.0,107772555.0,28126506.0,0,115723989.0,192799545.0,1940324,19930758.0,45598350.0,56044983.0,77860444.0,107148675.0,18791,2049,4631,4063,3791,2286,4020,2049,0,0,5745,6107,7095,1893,0,8327,12513,545,1152,3608,3646,4822,7067,12,0
127,2019-2,2,R,전통시장,0,용산용문시장,15,치과의원,1221777732.0,6901,91,9,21,21,20,4,25,9,0,0,7,37,39,17,0,41,59,0,1,15,14,23,48,1110495341.0,111282391.0,254917300.0,260604688.0,240737762.0,49025892.0,305209699.0,111282391.0,0.0,0,82052069.0,455459274.0,478738341.0,205528048.0,0,500520723.0,721257009.0,487917,7577990.0,181189402.0,171883754.0,275959527.0,584679142.0,6131,770,1348,1495,1490,415,1383,770,0,0,1160,2340,2285,1116,0,3087,3814,32,488,717,1195,1835,2634,12,0
128,2019-2,2,R,전통시장,0,용산용문시장,16,한의원,75171286.0,3721,87,13,18,19,31,5,14,13,0,0,26,14,25,34,0,22,78,0,2,2,22,9,65,65432382.0,9738904.0,13812922.0,14348291.0,23382077.0,3747573.0,10141519.0,9738904.0,0.0,0,19821663.0,10396145.0,19070843.0,25882635.0,0,16592723.0,58578563.0,0,1335757.0,1694617.0,16547443.0,6938400.0,48655069.0,3220,501,1066,609,479,435,631,501,0,0,501,1414,1218,588,0,1924,1797,0,112,134,638,594,2243,3,0
129,2019-2,2,R,전통시장,0,용산용문시장,18,자동차수리,277747802.0,1097,67,33,18,11,7,12,20,12,21,0,12,21,13,32,23,70,30,0,13,8,36,18,26,185472156.0,92275646.0,50293533.0,30105283.0,18889589.0,31935212.0,54248539.0,33776948.0,58498698.0,0,32525512.0,57034754.0,36067310.0,87718532.0,64401694,174905793.0,74861805.0,0,31994242.0,19302799.0,90032506.0,44331505.0,64106545.0,662,435,200,83,95,142,142,153,282,0,83,201,212,318,283,685,319,0,141,118,318,213,213,5,0
130,2019-2,2,R,전통시장,0,용산용문시장,19,미용실,135783015.0,4298,74,26,19,9,12,15,20,22,4,0,3,15,33,40,9,27,73,0,4,13,17,27,40,99959374.0,35823641.0,25396373.0,11820372.0,16183545.0,19720071.0,26839013.0,29998219.0,5825422.0,0,3970344.0,20108976.0,44983254.0,53931598.0,12788843,36968355.0,98814660.0,452933,5149898.0,17422771.0,22797554.0,36099479.0,53860380.0,3129,1169,752,461,664,598,654,934,235,0,205,660,1404,1827,202,1387,2911,30,278,602,705,1107,1576,23,0
131,2019-2,2,R,전통시장,0,용산용문시장,20,네일숍,1255161.0,20,68,32,0,16,0,0,53,0,32,32,0,16,0,53,0,0,100,0,0,32,53,0,16,858794.0,396367.0,0.0,198183.0,0.0,0.0,660611.0,0.0,396367.0,396367,0.0,198183.0,0.0,660611.0,0,0.0,1255161.0,0,0.0,396367.0,660611.0,0.0,198183.0,13,7,0,6,0,0,7,0,7,6,0,7,0,7,0,0,20,0,0,6,7,0,7,1,0
132,2019-2,2,R,전통시장,0,용산용문시장,21,피부관리실,7944373.0,97,48,52,0,4,9,26,9,45,7,52,35,0,0,0,13,100,0,0,35,7,20,38,0,3815230.0,4129143.0,0.0,338058.0,724411.0,2076644.0,676117.0,3597908.0,531235.0,4129142,2752762.0,0.0,0.0,0.0,1062469,7944373.0,0.0,0,2801055.0,531235.0,1593704.0,3018379.0,0.0,49,48,0,10,10,24,5,43,5,53,34,0,0,0,10,97,0,0,29,5,19,44,0,3,0
133,2019-2,2,R,전통시장,0,용산용문시장,24,노래방,57274341.0,718,58,42,14,10,12,11,12,28,14,30,0,0,3,23,44,96,4,0,4,5,16,36,40,33108299.0,24166042.0,8049211.0,5625269.0,6640587.0,6059588.0,6733644.0,15941459.0,8224583.0,17005220,0.0,0.0,1842342.0,13246381.0,25180398,51864691.0,2245627.0,0,2123624.0,2634967.0,8419550.0,19513126.0,21419051.0,406,312,66,59,88,86,107,155,157,202,0,0,30,133,353,571,107,0,99,58,76,232,213,6,0
134,2019-2,2,R,전통시장,0,용산용문시장,25,슈퍼마켓,786010161.0,77596,71,29,16,13,14,13,15,15,14,4,8,18,21,37,13,50,51,1,9,19,24,25,22,558871792.0,227138369.0,124628960.0,104390529.0,107933443.0,104864122.0,117054738.0,115746825.0,111391544.0,27701408,62554386.0,137957601.0,165704689.0,286996468.0,105095609,367135622.0,374505795.0,7955908,63609446.0,142493305.0,180575932.0,187490878.0,159515950.0,54145,23451,10912,10481,10552,11042,11158,12350,11101,3372,6290,11482,14599,29658,12195,40824,34742,1473,10133,16878,18467,16242,12375,15,0
135,2019-2,2,R,전통시장,0,용산용문시장,27,컴퓨터및주변장치판매,7052222.0,394,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7052222.0,0.0,0.0,7052222.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7052222.0,0.0,0.0,0,7052222.0,0.0,0,0.0,7052222.0,0.0,0.0,0.0,394,0,0,394,0,0,0,0,0,0,0,394,0,0,0,394,0,0,0,394,0,0,0,1,0
136,2019-2,2,R,전통시장,0,용산용문시장,29,미곡판매,380289863.0,13437,87,14,18,24,12,12,21,13,0,0,24,22,19,25,11,20,80,0,1,4,14,46,36,329123299.0,51166564.0,67549480.0,92307582.0,43749716.0,45440287.0,80076234.0,50378073.0,788491.0,0,91409627.0,81745982.0,71251266.0,94185480.0,41697508,64337827.0,264288844.0,0,1584505.0,14427338.0,44773609.0,150233145.0,117608073.0,11498,1939,2296,3144,2496,1732,1830,1843,96,0,2450,3556,3159,4189,83,3324,9202,0,167,1418,1783,3787,5371,6,0
137,2019-2,2,R,전통시장,0,용산용문시장,30,육류판매,773961631.0,32670,70,30,15,11,13,13,18,20,10,0,9,19,35,36,1,34,66,0,5,10,25,29,32,543651168.0,230310463.0,115194009.0,81793519.0,103891778.0,100879742.0,141892120.0,156795041.0,73515422.0,0,72098527.0,144061426.0,273324933.0,278602406.0,5874339,248958513.0,488442390.0,0,36135251.0,72666270.0,183768091.0,211847942.0,232983350.0,22719,9951,4463,3576,4972,4562,5146,6564,3387,0,3365,6139,10352,12515,299,10533,20869,0,880,3835,8567,10202,7916,12,0
138,2019-2,2,R,전통시장,0,용산용문시장,31,수산물판매,391517391.0,17597,83,17,20,14,21,15,14,15,3,0,12,19,34,34,0,28,72,0,2,12,20,32,35,325136385.0,66381006.0,77619180.0,54578705.0,80388328.0,56917400.0,55632772.0,56710907.0,9670099.0,0,47785373.0,75920515.0,134475803.0,132660288.0,675412,103235214.0,263845348.0,0,6190919.0,42415443.0,74402931.0,115910473.0,128160795.0,14587,3010,3086,2598,3622,2589,2692,2446,564,0,1662,3501,6074,6320,40,4916,11843,0,613,1897,3387,5140,5723,20,0
139,2019-2,2,R,전통시장,0,용산용문시장,32,청과상,3031685223.0,169291,75,25,14,16,18,12,15,16,10,0,11,23,29,35,3,29,71,0,3,14,21,32,31,2266387844.0,765297379.0,408716686.0,485549207.0,546646091.0,359821660.0,465654200.0,475145147.0,290152232.0,0,339561205.0,681881878.0,869184600.0,1057816591.0,83240949,800647724.0,1955476882.0,1485723,71757778.0,371973422.0,572502586.0,876661325.0,861743768.0,122528,46763,25182,23454,23236,23623,27033,27089,19674,0,13515,35015,48348,66689,5724,52305,109233,101,6680,24067,33822,50037,46830,24,0
140,2019-2,2,R,전통시장,0,용산용문시장,33,반찬가게,572340583.0,30691,73,27,15,16,12,12,18,13,14,0,19,26,25,29,2,30,70,0,3,12,16,34,36,418215577.0,154125006.0,84404337.0,91211717.0,70918148.0,66908009.0,104773366.0,74755310.0,79369696.0,0,105627703.0,148099728.0,143008113.0,165856455.0,9748584,157529350.0,366748502.0,0,13491625.0,63722697.0,81516047.0,176443693.0,189103789.0,21006,9685,4200,3922,3984,4328,4572,4817,4868,0,3034,6519,9311,11349,478,9663,19626,0,1056,3882,6560,10563,7228,24,0
141,2019-2,2,R,전통시장,0,용산용문시장,34,일반의류,827476696.0,12461,72,28,14,11,14,21,13,17,11,0,2,22,36,38,3,21,79,0,1,6,13,31,49,597700240.0,229776456.0,115218452.0,87182315.0,114571041.0,170030227.0,110698205.0,143191036.0,86585420.0,0,17895563.0,185286868.0,293415874.0,310230616.0,20647775,174720514.0,646792034.0,0,9158665.0,45316711.0,107253661.0,258310339.0,401473171.0,9084,3377,1843,1632,1834,1954,1821,2167,1210,0,404,2964,4447,4335,311,3142,9269,0,394,1033,1777,3982,5224,39,0
142,2019-2,2,R,전통시장,0,용산용문시장,35,신발,21890264.0,831,92,8,19,16,9,23,24,8,0,0,14,23,27,36,0,32,68,0,1,1,27,37,35,20112357.0,1777907.0,4253475.0,3513145.0,2004379.0,5063967.0,5277391.0,1777907.0,0.0,0,3056996.0,5100387.0,5801367.0,7931514.0,0,6668144.0,14374240.0,0,187032.0,180798.0,5649636.0,7736199.0,7288719.0,742,89,160,127,95,160,200,89,0,0,94,198,251,288,0,292,526,0,12,12,166,269,358,7,0
143,2019-2,2,R,전통시장,0,용산용문시장,37,안경,133531551.0,1202,75,25,10,20,16,16,14,25,0,0,5,30,33,32,1,63,37,1,11,19,18,36,15,100517002.0,33014549.0,12802436.0,27249877.0,20855811.0,20970248.0,18638630.0,33014549.0,0.0,0,6336848.0,39809140.0,43599803.0,42956105.0,829655,84497568.0,49033983.0,944090,15284928.0,25773269.0,23650475.0,47845545.0,20033244.0,915,287,143,229,200,200,143,287,0,0,57,315,357,459,14,710,492,14,218,319,174,303,174,3,0
144,2019-2,2,R,전통시장,0,용산용문시장,38,시계및귀금속,18096058.0,114,20,80,8,0,0,2,11,80,0,0,0,64,15,22,0,15,85,0,0,2,0,9,90,3549345.0,14546713.0,1376296.0,0.0,0.0,268256.0,1904793.0,14546713.0,0.0,0,0.0,11518864.0,2668515.0,3908679.0,0,2642487.0,15453571.0,0,0.0,268256.0,55052.0,1541451.0,16231299.0,57,57,22,0,0,13,22,57,0,0,0,24,57,33,0,22,92,0,0,13,11,22,68,5,0
145,2019-2,2,R,전통시장,0,용산용문시장,39,의약품,608847433.0,36833,85,16,18,19,15,14,18,14,1,0,13,25,31,30,0,46,54,0,3,10,20,28,40,514379152.0,94468281.0,110383910.0,116010410.0,91772078.0,84885246.0,111327508.0,85824513.0,8643768.0,0,81523011.0,153327695.0,190636828.0,181625430.0,1734469,274330966.0,327649455.0,539553,15374451.0,58683049.0,120428484.0,169419929.0,237534955.0,30767,6066,7146,5970,5634,5482,6535,5177,889,0,5204,8280,10918,12188,243,16394,20118,132,2120,4969,7779,9075,12438,9,0
146,2019-2,2,R,전통시장,0,용산용문시장,41,문구,17419581.0,1401,90,11,25,31,8,13,13,11,0,0,10,33,39,19,0,59,41,0,16,17,22,21,24,15588450.0,1831131.0,4334409.0,5327866.0,1313862.0,2327709.0,2284604.0,1831131.0,0.0,0,1713883.0,5720991.0,6753805.0,3230902.0,0,5806901.0,4096768.0,0,1565601.0,1708409.0,2141492.0,2072524.0,2415645.0,1177,224,299,240,155,242,241,224,0,0,138,431,534,298,0,506,535,0,224,194,189,173,258,4,0
147,2019-2,2,R,전통시장,0,용산용문시장,42,화장품,24375220.0,541,83,17,12,5,26,17,23,17,0,0,1,35,30,34,0,15,85,0,2,23,28,46,1,20128580.0,4246640.0,2945646.0,1165984.0,6320866.0,4050263.0,5645821.0,4246640.0,0.0,0,306838.0,8468733.0,7376388.0,8223261.0,0,3682057.0,20693163.0,0,441847.0,5670368.0,6811806.0,11205729.0,245470.0,418,123,110,62,74,37,135,123,0,0,12,271,172,86,0,37,504,0,37,86,86,308,24,3,0
148,2019-2,2,R,전통시장,0,용산용문시장,43,운동/경기용품,1145594.0,16,100,0,68,32,0,0,0,0,0,0,0,0,68,32,0,0,100,0,0,0,3,97,0,1145594.0,0.0,774337.0,371257.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,774337.0,371257.0,0,0.0,1145594.0,0,0.0,0.0,31822.0,1113772.0,0.0,16,0,10,6,0,0,0,0,0,0,0,0,10,6,0,0,16,0,0,0,5,11,0,2,0
149,2019-2,2,R,전통시장,0,용산용문시장,44,섬유제품,30468297.0,605,79,21,14,23,14,19,9,18,2,0,8,26,42,23,1,25,75,0,1,9,11,34,45,24144245.0,6324052.0,4361011.0,7058723.0,4366888.0,5712806.0,2644817.0,5618767.0,705285.0,0,2350949.0,7893312.0,12830302.0,7070479.0,323255,7660954.0,22807343.0,0,376152.0,2662994.0,3411905.0,10405093.0,13612153.0,517,88,100,147,111,94,65,82,6,0,24,140,258,177,6,119,486,0,12,54,77,160,302,5,0
150,2019-2,2,R,전통시장,0,용산용문시장,45,화초,81363827.0,2249,80,20,11,25,14,10,20,13,8,0,13,29,30,27,1,34,66,0,5,13,18,29,35,64755415.0,16608412.0,8946275.0,20349607.0,11416350.0,7723569.0,16319614.0,10306739.0,6301673.0,0,10743723.0,23680320.0,24753606.0,21607722.0,578456,17082432.0,32950391.0,200087,2634730.0,6408286.0,9174393.0,14372331.0,17242994.0,1631,618,312,362,409,208,340,382,236,0,239,421,800,760,29,667,1115,18,191,295,353,521,402,9,0
151,2019-2,2,R,전통시장,0,용산용문시장,46,애완동물,26845409.0,1256,70,30,16,15,14,11,15,17,13,0,1,25,28,46,0,30,71,0,11,15,19,31,24,18721769.0,8123640.0,4168438.0,3887502.0,3685850.0,2967216.0,4012763.0,4603601.0,3520039.0,0,267542.0,6724385.0,7570454.0,12264926.0,18102,7919816.0,18925593.0,32583,3041794.0,3977285.0,5078949.0,8327826.0,6386972.0,945,311,210,192,166,160,217,195,116,0,15,307,337,593,4,369,887,4,152,187,276,406,231,3,0
152,2019-2,2,R,전통시장,0,용산용문시장,47,가구,18430421.0,30,100,0,0,59,41,0,0,0,0,0,0,41,59,0,0,100,0,0,0,0,0,100,0,18430421.0,0.0,0.0,10841424.0,7588997.0,0.0,0.0,0.0,0.0,0,0.0,7588997.0,10841424.0,0.0,0,18430421.0,0.0,0,0.0,0.0,0.0,18430421.0,0.0,30,0,0,15,15,0,0,0,0,0,0,15,15,0,0,30,0,0,0,0,0,30,0,2,0
153,2019-2,2,R,전통시장,0,용산용문시장,49,인테리어,526982673.0,16582,67,33,11,12,17,13,14,19,14,0,13,17,27,41,2,46,54,0,3,11,22,39,26,354620584.0,172362089.0,59078325.0,63536690.0,91874262.0,65858433.0,74272874.0,100592361.0,71769728.0,0,68631203.0,89682191.0,142817668.0,215668981.0,10182630,227752089.0,268881838.0,0,14162559.0,55433547.0,108111899.0,192032801.0,126893123.0,11624,4958,2054,2258,2328,2446,2538,2727,2231,0,2120,3083,4112,7081,186,6995,8760,0,783,2223,4297,4539,3914,10,0
154,2019-2,2,R,전통시장,1,만리시장,0,한식음식점,96499434.0,1725,82,18,20,13,18,11,20,8,10,0,4,40,8,38,10,79,21,1,3,6,38,40,13,79057579.0,17441855.0,18805644.0,12960047.0,17557105.0,10137907.0,19596876.0,7449857.0,9991998.0,44327,4207352.0,38630803.0,7203104.0,36970393.0,9443455,65740333.0,17719636.0,561472,2358555.0,4907346.0,31560679.0,33374384.0,10697533.0,1290,435,240,277,230,258,285,217,218,4,22,613,162,743,181,1041,554,63,140,218,307,540,329,15,0
155,2019-2,2,R,전통시장,1,만리시장,7,분식전문점,56717673.0,4671,80,20,14,18,15,18,15,10,10,6,4,16,14,34,26,53,47,2,14,14,31,31,8,45243553.0,11474120.0,7958018.0,10398701.0,8242950.0,10200856.0,8443028.0,5666497.0,5807623.0,3496900,2005247.0,9127670.0,7802599.0,19337011.0,14948246,28276666.0,25312555.0,1180643,7628358.0,7439486.0,16529479.0,16446733.0,4364520.0,3720,951,687,790,670,800,773,504,447,116,255,1156,1019,1602,523,2203,2374,161,1161,848,972,1137,297,12,0
156,2019-2,2,R,전통시장,1,만리시장,8,호프-간이주점,202759810.0,5195,73,27,11,11,16,18,18,17,10,42,0,0,0,17,41,56,44,0,12,11,43,29,5,148804857.0,53954953.0,21238992.0,21585280.0,32650002.0,36475658.0,36854925.0,34513361.0,19441592.0,84197430,808005.0,0.0,742045.0,33408537.0,83603793,113642710.0,89117100.0,0,24922436.0,22093674.0,87611474.0,58908490.0,9223736.0,3957,1238,593,593,907,924,940,826,412,1765,16,0,32,973,2409,2756,2439,0,646,531,2058,1744,216,6,0
157,2019-2,2,R,전통시장,1,만리시장,19,미용실,30919638.0,424,24,76,6,0,7,4,8,50,27,0,0,20,28,52,0,17,83,0,0,5,14,42,39,7410910.0,23508728.0,1847434.0,0.0,2122696.0,1106343.0,2334437.0,15329996.0,8178732.0,0,63522.0,6246338.0,8506930.0,16102848.0,0,5319975.0,25599663.0,0,0.0,1466301.0,4330353.0,12926744.0,12196240.0,175,249,53,0,37,27,58,142,107,0,5,74,143,202,0,127,297,0,0,31,106,234,53,3,0
158,2019-2,2,R,전통시장,1,만리시장,22,세탁소,39972477.0,2443,74,26,20,13,16,11,15,26,0,0,14,29,27,30,0,50,50,0,18,24,21,31,7,29728695.0,10243782.0,7940984.0,5193409.0,6348059.0,4359217.0,5887026.0,10243782.0,0.0,0,5626267.0,11582448.0,10815639.0,11948123.0,0,19849506.0,20122971.0,77430,7126888.0,9625228.0,8223121.0,12172727.0,2747083.0,1832,611,414,413,374,237,394,611,0,0,335,670,720,718,0,1271,1172,10,542,631,482,641,137,3,0
